ID,field1,field2,field3,field4,field5,Timestamp
2788,23.519416678750527,61.546485432366254,49983.53622272196,0,0,2025-06-11 06:48:40.391233
2789,27.71939586262906,64.94522492048773,18529.135532195363,0,1,2025-06-11 06:49:40.391233
2790,30.907133100569858,48.694795439670386,74790.75490468483,0,0,2025-06-11 06:50:40.391233
2791,32.97514732917782,61.9737260543966,47086.052005568905,0,0,2025-06-11 06:51:40.391233
2792,27.212884734458395,61.13757683480277,29885.388993040367,0,0,2025-06-11 06:52:40.391233
2793,27.93501088928283,62.31672684195061,64794.44972974855,0,0,2025-06-11 06:53:40.391233
2794,25.366508455763444,60.723452173191816,6404.3761607149645,0,0,2025-06-11 06:54:40.391233
2795,29.842804148126117,47.26787226086603,41414.515542536436,0,0,2025-06-11 06:55:40.391233
2796,25.757856829045927,46.822002478910264,68166.22082423682,0,0,2025-06-11 06:56:40.391233
2797,32.865639066206,37.85731814115449,41245.5629606819,0,0,2025-06-11 06:57:40.391233
2798,21.070667540329445,68.17534509845298,35641.56098102837,0,0,2025-06-11 06:58:40.391233
2799,28.20185163773769,68.27657509735198,41676.90405774099,0,0,2025-06-11 06:59:40.391233
2800,31.50553669595871,68.43550291222121,9801.414710628524,0,0,2025-06-11 07:00:40.391233
2801,30.91917258161252,63.06789962461452,64309.56863566067,0,0,2025-06-11 07:01:40.391233
2802,43.46516831990248,38.66880782281889,47542.27916046174,0,0,2025-06-11 07:02:40.391233
2803,31.749000122839536,49.73289508214734,44553.50780010476,0,0,2025-06-11 07:03:40.391233
2804,24.979727015789948,61.70415417593112,44626.62767181917,0,0,2025-06-11 07:04:40.391233
2805,29.522678764554634,61.35518002791795,50281.59596929169,0,0,2025-06-11 07:05:40.391233
2806,21.11876833266774,57.77251786847979,63068.747413441335,0,0,2025-06-11 07:06:40.391233
2807,29.597001253516197,63.68917202908247,48958.72917601502,1,0,2025-06-11 07:07:40.391233
2808,25.834719714996208,60.11651707685245,22767.269036403755,0,1,2025-06-11 07:08:40.391233
2809,34.57695137780081,61.207704655513616,61510.32243088134,0,1,2025-06-11 07:09:40.391233
2810,27.252298627022327,53.60934667167984,59971.39382008453,0,0,2025-06-11 07:10:40.391233
2811,29.416170421023768,69.8201098612159,54110.539964329204,0,0,2025-06-11 07:11:40.391233
2812,26.822210792977984,55.69228391319616,71504.82613922638,0,0,2025-06-11 07:12:40.391233
2813,38.69425675926666,46.693509169793735,50607.57352825918,0,0,2025-06-11 07:13:40.391233
2814,28.39378616941044,52.290009871812714,72227.52177978512,0,0,2025-06-11 07:14:40.391233
2815,39.16278521739601,56.5153380863802,78144.22042956793,0,0,2025-06-11 07:15:40.391233
2816,34.07075881059133,69.94002788368847,61646.25771048965,0,0,2025-06-11 07:16:40.391233
2817,32.41033363667693,59.57732001565207,35041.327562441256,0,0,2025-06-11 07:17:40.391233
2818,31.8436657365876,58.13851781034351,47384.285629951184,0,0,2025-06-11 07:18:40.391233
2819,31.968986491081257,47.51336575237373,74777.12068116748,0,0,2025-06-11 07:19:40.391233
2820,20.36163710327195,67.85482589829576,20047.442678609863,0,0,2025-06-11 07:20:40.391233
2821,28.60558302924622,53.48047845976615,42160.92663642782,0,0,2025-06-11 07:21:40.391233
2822,34.225789855921604,58.99972141058664,43140.70327106512,0,0,2025-06-11 07:22:40.391233
2823,29.75551408262947,74.80183076881865,32695.78799292533,0,0,2025-06-11 07:23:40.391233
2824,22.974050765982124,65.08763331049305,67457.57899837573,0,0,2025-06-11 07:24:40.391233
2825,29.73797774711265,43.71745952284826,57536.301420815544,0,0,2025-06-11 07:25:40.391233
2826,38.520527581277456,42.304897636475275,35778.83286799016,0,0,2025-06-11 07:26:40.391233
2827,36.2344585776736,59.35689549880754,62110.25840471679,0,0,2025-06-11 07:27:40.391233
2828,29.689979953169843,47.87259385125195,46831.67530663564,0,0,2025-06-11 07:28:40.391233
2829,34.75724638529043,66.48546747632997,32196.108535553147,0,1,2025-06-11 07:29:40.391233
2830,28.16746489815974,60.42263064964979,35741.63179514266,0,0,2025-06-11 07:30:40.391233
2831,21.480642065866405,61.65384769023863,58721.0214955188,0,0,2025-06-11 07:31:40.391233
2832,25.377670059352226,52.93256818357647,68780.19757043678,0,0,2025-06-11 07:32:40.391233
2833,37.81444384254099,77.41383655286705,40264.63534090428,0,0,2025-06-11 07:33:40.391233
2834,28.63003459085348,88.42593728010459,60888.82667338023,0,0,2025-06-11 07:34:40.391233
2835,28.78308010312491,57.21415276243285,81635.08315154965,0,0,2025-06-11 07:35:40.391233
2836,28.500809018625596,63.530392484150006,24822.58887259494,0,0,2025-06-11 07:36:40.391233
2837,39.52068294786503,60.97417343064313,57113.39745677247,0,0,2025-06-11 07:37:40.391233
2838,38.12979457681031,57.40313136558931,66613.11382590816,0,0,2025-06-11 07:38:40.391233
2839,41.09390116724067,51.67929532267203,48097.00366802339,0,0,2025-06-11 07:39:40.391233
2840,29.204773947999744,49.15032012519523,74765.66421711294,0,0,2025-06-11 07:40:40.391233
2841,31.478122443735476,48.64402734474476,93976.74076522568,0,0,2025-06-11 07:41:40.391233
2842,22.416787252896043,64.05240025549145,56867.10696772606,0,0,2025-06-11 07:42:40.391233
2843,37.38467213059137,54.803255217963645,45328.20535444002,0,0,2025-06-11 07:43:40.391233
2844,24.161102243660324,34.2170714985947,69539.65615323914,0,0,2025-06-11 07:44:40.391233
2845,31.083877818813146,64.44858220598323,66841.37720755802,0,0,2025-06-11 07:45:40.391233
2846,24.51348736183578,59.61738717535844,-376.6190983636916,0,0,2025-06-11 07:46:40.391233
2847,27.05566586630652,73.46673001401146,49945.28887817773,0,0,2025-06-11 07:47:40.391233
2848,25.8136878447515,63.731223970910094,42108.01066521772,0,1,2025-06-11 07:48:40.391233
2849,26.96062369662091,45.21326403689703,57934.11383027834,0,0,2025-06-11 07:49:40.391233
2850,27.304386484255108,37.70323359270019,46126.83439412419,0,0,2025-06-11 07:50:40.391233
2851,27.258656025374613,52.80527615662063,48296.47815457996,0,0,2025-06-11 07:51:40.391233
2852,34.16666955890153,53.74892579306347,32735.744810778368,1,0,2025-06-11 07:52:40.391233
2853,24.4756860346874,69.43159201000167,64690.58436848975,0,0,2025-06-11 07:53:40.391233
2854,31.102707135069334,59.91129067710427,83100.84442937464,0,0,2025-06-11 07:54:40.391233
2855,36.089795761527796,71.33688498098509,33046.5610156993,0,0,2025-06-11 07:55:40.391233
2856,27.43401817743302,46.75166944297365,22058.899537060533,0,0,2025-06-11 07:56:40.391233
2857,26.41040554626199,69.65264384380448,50400.06439654928,0,0,2025-06-11 07:57:40.391233
2858,28.847376874098746,67.2098915343092,49426.88677929472,0,0,2025-06-11 07:58:40.391233
2859,35.89862604180355,39.81765888568803,73418.6557224072,0,0,2025-06-11 07:59:40.391233
2860,30.97053815476679,73.22617841260772,25416.10095242936,0,0,2025-06-11 08:00:40.391233
2861,27.343928526962006,60.93458491766353,39240.89649951805,0,0,2025-06-11 08:01:40.391233
2862,32.4193832559402,63.92044503868506,7045.935214662939,0,0,2025-06-11 08:02:40.391233
2863,24.488539250817883,51.35103887571577,77499.67272423646,0,0,2025-06-11 08:03:40.391233
2864,33.40679755221474,72.75247012921972,55010.89256646727,0,0,2025-06-11 08:04:40.391233
2865,32.04303653850884,48.141476707611304,40731.341720384065,0,0,2025-06-11 08:05:40.391233
2866,28.46095764430558,68.32092018373946,23554.57042817647,0,1,2025-06-11 08:06:40.391233
2867,25.807071007763845,68.20607475908672,25390.478836454982,0,0,2025-06-11 08:07:40.391233
2868,25.566595388582712,50.258325718277774,58285.337995827824,0,0,2025-06-11 08:08:40.391233
2869,32.67408668172955,79.83373599422575,27851.499087985794,0,1,2025-06-11 08:09:40.391233
2870,36.14490251244531,62.31528480217519,52080.10846297139,1,0,2025-06-11 08:10:40.391233
2871,26.813461264856027,66.53892610271023,90858.89722270062,0,0,2025-06-11 08:11:40.391233
2872,32.29193351775742,44.72879204664244,43048.247541103585,0,1,2025-06-11 08:12:40.391233
2873,19.564864906989655,81.17730003008565,30771.11112051242,0,0,2025-06-11 08:13:40.391233
2874,27.076911346714002,47.754430597749106,57640.14410905526,0,1,2025-06-11 08:14:40.391233
2875,29.84470533564549,70.2488643276593,25484.16518436545,0,0,2025-06-11 08:15:40.391233
2876,25.45158291509083,50.05228282068305,84399.69060658806,0,0,2025-06-11 08:16:40.391233
2877,25.31746812605202,53.81011197152317,78072.3933705667,0,0,2025-06-11 08:17:40.391233
2878,26.661102217655568,67.88754043885447,46716.56762092712,0,0,2025-06-11 08:18:40.391233
2879,31.460963641631867,70.27552713675158,32054.136371515604,0,0,2025-06-11 08:19:40.391233
2880,29.063354907968126,47.28715750885898,41484.602544492795,0,0,2025-06-11 08:20:40.391233
2881,18.80884383337514,70.90472169056994,44086.68775829143,0,0,2025-06-11 08:21:40.391233
2882,19.396499236824667,70.44980495133194,57671.3426341413,0,0,2025-06-11 08:22:40.391233
2883,26.965674110714122,50.62046591155108,70792.64658602233,0,0,2025-06-11 08:23:40.391233
2884,32.28843293026776,75.9864759359111,29269.747384828202,0,0,2025-06-11 08:24:40.391233
2885,16.262475786373827,45.43142371751962,70218.19130685489,0,0,2025-06-11 08:25:40.391233
2886,27.501349119241848,53.75227417222385,62353.71225622596,0,0,2025-06-11 08:26:40.391233
2887,27.368760717412894,64.79002624091989,39844.21018386787,1,0,2025-06-11 08:27:40.391233
2888,36.94168889104224,51.46433715297394,28265.762086459792,0,0,2025-06-11 08:28:40.391233
2889,28.074890941435683,62.63819085679341,52324.654345851355,0,0,2025-06-11 08:29:40.391233
2890,31.914944923704642,62.41076078803295,28808.230325958317,0,0,2025-06-11 08:30:40.391233
2891,30.706285700437316,58.12925730077279,70473.61698325211,0,0,2025-06-11 08:31:40.391233
2892,19.347167600964,68.3240053859056,27522.344557355907,0,0,2025-06-11 08:32:40.391233
2893,33.841036083158684,57.716392073423606,60954.12386326288,0,0,2025-06-11 08:33:40.391233
2894,31.07698252728144,62.31541068813806,48387.67270369836,0,0,2025-06-11 08:34:40.391233
2895,32.54134319837295,71.46471877487903,38787.50231249598,0,1,2025-06-11 08:35:40.391233
2896,49.63118853218163,67.90686210025841,47943.36987361418,1,0,2025-06-11 08:36:40.391233
2897,19.579435302507058,67.86017290814209,71599.66339268403,0,0,2025-06-11 08:37:40.391233
2898,38.62348324880554,48.508203977832196,26154.851820124204,0,0,2025-06-11 08:38:40.391233
2899,28.56276240299822,65.24792575501321,41756.868896163665,0,0,2025-06-11 08:39:40.391233
2900,31.436644522015047,51.21501209030495,34965.12870625624,0,0,2025-06-11 08:40:40.391233
2901,29.77243877349379,47.18585020221974,49227.65732902571,0,0,2025-06-11 08:41:40.391233
2902,27.878818333009782,59.28293653715031,36306.38214974692,0,0,2025-06-11 08:42:40.391233
2903,27.150835358806205,50.9570481334841,14638.375152267712,0,0,2025-06-11 08:43:40.391233
2904,31.647543677865045,67.90617718839977,28897.249061352755,0,0,2025-06-11 08:44:40.391233
2905,22.414131516641604,68.14535459695324,82755.10037076223,0,0,2025-06-11 08:45:40.391233
2906,33.752895837608826,40.97373763568558,54934.56422572545,0,0,2025-06-11 08:46:40.391233
2907,27.91902797557373,51.7169746042311,54247.24107616155,0,0,2025-06-11 08:47:40.391233
2908,24.34965330479821,45.40213328082001,44347.752199827235,0,0,2025-06-11 08:48:40.391233
2909,27.74993571002093,55.37370723407109,48967.49151781661,0,0,2025-06-11 08:49:40.391233
2910,36.28574608431286,64.55175669868824,41403.7615433724,0,0,2025-06-11 08:50:40.391233
2911,27.323324564918885,57.577119018216116,60538.5706208213,0,0,2025-06-11 08:51:40.391233
2912,31.7922680910481,54.10240759332865,52016.17708518746,0,0,2025-06-11 08:52:40.391233
2913,26.34521862142263,73.0017652681314,26574.635796827697,0,0,2025-06-11 08:53:40.391233
2914,33.789609249618096,36.95142827403711,55074.49006208385,0,0,2025-06-11 08:54:40.391233
2915,33.42753869395102,72.36871893518224,825.1615345689861,0,0,2025-06-11 08:55:40.391233
2916,39.24304416648206,54.557117068445145,58277.18399355571,0,0,2025-06-11 08:56:40.391233
2917,29.122180272503922,59.218909898872106,21812.862863269573,0,0,2025-06-11 08:57:40.391233
2918,33.34327402378953,54.72636662279891,48078.898276598484,0,0,2025-06-11 08:58:40.391233
2919,30.490337697694724,75.42888105539119,26107.447936076216,0,1,2025-06-11 08:59:40.391233
2920,36.479358909315074,47.6902150319474,50056.46399066194,1,0,2025-06-11 09:00:40.391233
2921,26.40583806195635,60.11736369721936,61565.57038552444,0,0,2025-06-11 09:01:40.391233
2922,33.725026564386404,65.27438651859997,80056.5417049916,0,0,2025-06-11 09:02:40.391233
2923,29.026513519416593,43.88997232114832,19172.84689977043,0,0,2025-06-11 09:03:40.391233
2924,29.679059114457512,50.80101829553846,69509.4591134227,0,0,2025-06-11 09:04:40.391233
2925,30.458762422241865,58.51821466501771,52623.05410754943,1,0,2025-06-11 09:05:40.391233
2926,31.261201982133386,51.13334965315625,40986.65694350752,0,0,2025-06-11 09:06:40.391233
2927,29.41885478439021,51.844082287808504,65197.13010118919,0,0,2025-06-11 09:07:40.391233
2928,31.073565915852633,56.50137336923562,45281.502978295866,0,0,2025-06-11 09:08:40.391233
2929,37.89059028781092,66.49581331646174,64350.61032801359,0,0,2025-06-11 09:09:40.391233
2930,34.92724842807609,56.57282223121855,30154.605737440103,0,0,2025-06-11 09:10:40.391233
2931,34.34577296248448,70.78426194472947,37340.059354074154,0,0,2025-06-11 09:11:40.391233
2932,27.722302369880648,50.022422173406454,68872.00105589199,0,1,2025-06-11 09:12:40.391233
2933,25.55379585885838,47.48077739526548,79708.01047140844,0,0,2025-06-11 09:13:40.391233
2934,34.77650279118876,79.26345405721133,49299.362016943014,0,1,2025-06-11 09:14:40.391233
2935,34.38023396264897,53.42041872334489,-5745.778507115603,0,0,2025-06-11 09:15:40.391233
2936,37.36335337875491,46.8908799292784,46019.014347830904,0,0,2025-06-11 09:16:40.391233
2937,26.98009687015385,42.5794605822817,50648.52235644859,0,0,2025-06-11 09:17:40.391233
2938,28.852256723198266,70.75103453808939,45344.53246613656,0,0,2025-06-11 09:18:40.391233
2939,21.802579187372828,56.586954853399405,56726.771233310625,0,0,2025-06-11 09:19:40.391233
2940,28.037644469695636,57.462902649336016,40461.801448053564,0,0,2025-06-11 09:20:40.391233
2941,34.982852552897235,58.4079828841336,66777.41721356055,0,0,2025-06-11 09:21:40.391233
2942,27.66752310385901,70.1294288466978,26665.734545379157,0,0,2025-06-11 09:22:40.391233
2943,33.20239897600412,58.204701660240794,74736.97414708282,0,0,2025-06-11 09:23:40.391233
2944,29.047484470010943,83.44053778832625,81001.57647922185,0,0,2025-06-11 09:24:40.391233
2945,31.620285141107804,61.337605740542294,31738.80523879385,0,1,2025-06-11 09:25:40.391233
2946,24.261543050921663,70.61784766958321,31728.003487938746,0,0,2025-06-11 09:26:40.391233
2947,30.426047248169507,68.05239857904407,58213.906275550566,0,0,2025-06-11 09:27:40.391233
2948,15.044320145496384,59.63552679741962,26255.591805142212,0,0,2025-06-11 09:28:40.391233
2949,29.065519209190075,54.13029013979536,40147.942577953596,0,0,2025-06-11 09:29:40.391233
2950,21.8476337814243,63.31963928566554,72050.5391291203,0,0,2025-06-11 09:30:40.391233
2951,36.02997258273408,65.10098731207273,64752.13528953926,0,0,2025-06-11 09:31:40.391233
2952,33.88703676382256,54.27413951873473,89603.92683379179,0,1,2025-06-11 09:32:40.391233
2953,32.333354909830405,61.66338865950656,53415.68295200416,0,0,2025-06-11 09:33:40.391233
2954,37.6050311357969,72.36204978259596,37783.239954436285,0,0,2025-06-11 09:34:40.391233
2955,25.255417395875813,80.69947739069679,51024.870233060414,0,0,2025-06-11 09:35:40.391233
2956,38.73681598957779,68.54369320349421,46988.23321182731,0,0,2025-06-11 09:36:40.391233
2957,34.66095782130192,78.62759686380282,47268.85781593729,1,0,2025-06-11 09:37:40.391233
2958,28.81722356390527,53.70625788793544,49523.92583808534,0,1,2025-06-11 09:38:40.391233
2959,35.67810073591472,67.01882252059293,31364.66582307527,0,0,2025-06-11 09:39:40.391233
2960,24.46853243794183,73.38519508581273,55644.35509941286,0,0,2025-06-11 09:40:40.391233
2961,25.87742919236163,51.03666667028004,21826.73464482818,0,0,2025-06-11 09:41:40.391233
2962,26.9570513838015,55.14409887954991,35663.467841837715,0,0,2025-06-11 09:42:40.391233
2963,27.355111459679925,77.3790476183525,47622.42473720365,0,0,2025-06-11 09:43:40.391233
2964,24.717211786198735,50.2490114421306,4808.933746888171,0,0,2025-06-11 09:44:40.391233
2965,36.11541533547663,46.58869967344289,65379.83072689835,0,1,2025-06-11 09:45:40.391233
2966,28.70572799815084,75.27981573639511,8936.909803049894,0,0,2025-06-11 09:46:40.391233
2967,31.762524841784398,71.96763224980438,63391.75381796356,0,0,2025-06-11 09:47:40.391233
2968,27.148243167931597,64.32120243983769,24143.814201436755,0,0,2025-06-11 09:48:40.391233
2969,20.896983497257416,59.542892453541725,41901.626185930014,0,1,2025-06-11 09:49:40.391233
2970,31.35028679195711,55.61475494395018,60382.61293898859,0,0,2025-06-11 09:50:40.391233
2971,20.438725122901115,62.81948873809051,93962.79038958965,0,0,2025-06-11 09:51:40.391233
2972,29.656829769572656,75.7980695740155,52329.03955414699,0,0,2025-06-11 09:52:40.391233
2973,23.15842480583595,62.38566126142076,10347.473436009837,0,1,2025-06-11 09:53:40.391233
2974,39.93637999615404,81.66959267246966,69073.90265271548,0,0,2025-06-11 09:54:40.391233
2975,34.55681361087361,51.0205801435977,45361.63190281964,0,0,2025-06-11 09:55:40.391233
2976,30.528768956357403,59.803192456717305,51398.133089176474,0,0,2025-06-11 09:56:40.391233
2977,36.318533388273345,56.269413323360844,61157.26059775228,0,0,2025-06-11 09:57:40.391233
2978,25.768420112671322,49.14858456837667,5492.44086188572,0,0,2025-06-11 09:58:40.391233
2979,32.71739689335047,58.46916266990345,50130.73695470391,0,0,2025-06-11 09:59:40.391233
2980,30.99905216859357,64.17329301660439,41806.12220094609,0,0,2025-06-11 10:00:40.391233
2981,31.32010040666835,65.2423017995203,74436.69812011038,0,0,2025-06-11 10:01:40.391233
2982,36.36176750053384,81.70452178944556,64542.27526677486,0,0,2025-06-11 10:02:40.391233
2983,33.66246051389901,64.6446746972356,17459.961544369053,0,0,2025-06-11 10:03:40.391233
2984,31.443618314125118,71.50136803679617,75252.51704698097,0,1,2025-06-11 10:04:40.391233
2985,21.72556281885852,60.66094246298976,58990.50176320423,0,0,2025-06-11 10:05:40.391233
2986,25.199768523602682,76.78055600452595,19055.168050935634,0,0,2025-06-11 10:06:40.391233
2987,29.38645533202138,83.98449285588069,51115.06206985546,0,0,2025-06-11 10:07:40.391233
2988,30.466861871383255,65.3108513097595,70696.5222771171,0,0,2025-06-11 10:08:40.391233
2989,24.34898137663038,50.073409845484186,25719.12254853212,0,0,2025-06-11 10:09:40.391233
2990,42.058383377892106,54.51194977222832,77551.54671690834,0,0,2025-06-11 10:10:40.391233
2991,37.58197027626787,62.81934303205162,19747.424517449486,0,0,2025-06-11 10:11:40.391233
2992,33.01059160196242,64.56498035250645,34175.45646706031,0,0,2025-06-11 10:12:40.391233
2993,30.360184306418724,66.98425134384372,31142.58329220616,1,0,2025-06-11 10:13:40.391233
2994,28.93895515049424,64.6019768123004,77538.67463177323,0,0,2025-06-11 10:14:40.391233
2995,25.24040769988882,60.069849162559386,40179.677269016065,0,0,2025-06-11 10:15:40.391233
2996,30.387402592594313,53.638015587978714,26743.659946780044,0,1,2025-06-11 10:16:40.391233
2997,31.288762700713754,64.0113826126423,58904.21757828124,0,0,2025-06-11 10:17:40.391233
2998,23.79119712259188,78.54987357480657,63223.619811854376,0,0,2025-06-11 10:18:40.391233
2999,31.670882086224488,70.19928605427755,63350.72189588263,1,0,2025-06-11 10:19:40.391233
3000,29.223704755876255,65.34703949636199,44573.21669547981,0,1,2025-06-11 10:20:40.391233
3001,20.460962210613047,70.2956692382275,55090.686020738955,0,0,2025-06-11 10:21:40.391233
3002,25.69807494610249,56.28935971099148,36995.33827541429,1,0,2025-06-11 10:22:40.391233
3003,27.931972332891778,54.917348539166795,83496.03355871461,0,1,2025-06-11 10:23:40.391233
3004,39.43843828670095,52.52214895634018,72884.10317315863,0,0,2025-06-11 10:24:40.391233
3005,32.78276562266879,58.747133772305624,71659.1365808135,0,0,2025-06-11 10:25:40.391233
3006,23.322592154500544,55.7799410329092,65882.31869147091,0,0,2025-06-11 10:26:40.391233
3007,32.43018144708819,72.08274740652139,60394.66611990003,0,1,2025-06-11 10:27:40.391233
3008,22.26348005530817,55.24676582317811,25112.75031700424,0,0,2025-06-11 10:28:40.391233
3009,35.41345526943537,51.972782837750835,62666.02472511297,0,0,2025-06-11 10:29:40.391233
3010,27.64437674091061,79.42577178830632,52285.3046012664,0,0,2025-06-11 10:30:40.391233
3011,29.531819056304144,55.48624768918656,75267.28169901838,1,0,2025-06-11 10:31:40.391233
3012,36.62898323771095,61.53528457250351,66148.38364764856,0,0,2025-06-11 10:32:40.391233
3013,23.56418215707875,64.51322824743411,61007.60940306043,0,0,2025-06-11 10:33:40.391233
3014,23.014409074435044,48.63306881079185,16315.504049396877,0,0,2025-06-11 10:34:40.391233
3015,27.082003368269977,72.3548376950307,48219.989267830584,0,0,2025-06-11 10:35:40.391233
3016,35.191894255096585,66.37119040411227,38842.154801926874,0,0,2025-06-11 10:36:40.391233
3017,22.403269622615788,75.58384011880781,55047.318483661475,1,0,2025-06-11 10:37:40.391233
3018,15.839222009447155,53.207780627819,41689.034571147124,0,0,2025-06-11 10:38:40.391233
3019,27.744205707955008,60.9912579247616,44481.08447813388,0,0,2025-06-11 10:39:40.391233
3020,32.758703999554605,60.39355754994195,59180.67809813408,0,0,2025-06-11 10:40:40.391233
3021,36.00130874869414,62.638884943500216,41357.23772862448,0,0,2025-06-11 10:41:40.391233
3022,27.684193189573005,45.45385251422839,52431.83079148025,0,0,2025-06-11 10:42:40.391233
3023,27.942866964419988,61.108363786922226,19611.76218251387,0,0,2025-06-11 10:43:40.391233
3024,35.769503671278734,45.735360885762546,33351.970464798826,0,0,2025-06-11 10:44:40.391233
3025,20.6512915015229,63.583340711969214,63120.87134405921,0,0,2025-06-11 10:45:40.391233
3026,28.057396124084953,38.713508754814804,25396.15766607051,0,0,2025-06-11 10:46:40.391233
3027,30.95211944962529,41.48413165709414,74914.50155205994,1,0,2025-06-11 10:47:40.391233
3028,32.24609360642517,68.18548716439999,69487.98710602641,0,0,2025-06-11 10:48:40.391233
3029,27.450966534045588,54.53161544805217,44635.40129320427,0,0,2025-06-11 10:49:40.391233
3030,30.172205058529208,50.121419263677595,109974.6821100493,0,0,2025-06-11 10:50:40.391233
3031,17.55836323293505,72.70845621075549,74862.07155696586,0,0,2025-06-11 10:51:40.391233
3032,26.70875793833076,63.27626217328415,31014.4098658853,1,0,2025-06-11 10:52:40.391233
3033,32.26754356277234,68.72090195533784,64923.48107400096,0,1,2025-06-11 10:53:40.391233
3034,25.088529828726603,58.33757927679169,51317.26132639514,0,0,2025-06-11 10:54:40.391233
3035,30.294921107947985,86.79628693900003,34465.758182811776,0,0,2025-06-11 10:55:40.391233
3036,32.23436250401349,53.95486139440205,28601.81713667582,0,0,2025-06-11 10:56:40.391233
3037,28.287253995711175,77.44495549359888,69897.86669776757,0,0,2025-06-11 10:57:40.391233
3038,30.852318854982855,59.38633959900087,38041.09070751733,1,0,2025-06-11 10:58:40.391233
3039,25.186337173576938,43.45489605087254,47962.47289925896,0,1,2025-06-11 10:59:40.391233
3040,28.966943601519766,64.82848745748109,31579.48143546943,0,0,2025-06-11 11:00:40.391233
3041,33.05108084794611,63.147625614551636,35036.84125402818,0,0,2025-06-11 11:01:40.391233
3042,30.784864804842172,49.4867818576077,47461.41599857056,0,0,2025-06-11 11:02:40.391233
3043,27.067343652180323,50.777807228652854,57763.64585448303,0,0,2025-06-11 11:03:40.391233
3044,31.121082021453965,59.75302356915008,-1767.1832710289673,0,0,2025-06-11 11:04:40.391233
3045,33.57304895318309,63.497478152479815,50338.395983335,0,0,2025-06-11 11:05:40.391233
3046,19.75029360711261,35.29336717120599,35077.57974829929,0,0,2025-06-11 11:06:40.391233
3047,35.79537032477949,70.53121452523803,78047.2530690045,0,0,2025-06-11 11:07:40.391233
3048,28.31872630659464,55.055020261850224,108855.05292010873,0,0,2025-06-11 11:08:40.391233
3049,32.12744966620115,46.68252515601824,42814.41930092569,0,0,2025-06-11 11:09:40.391233
3050,35.98623461822614,69.41066551451931,15555.428785736112,0,0,2025-06-11 11:10:40.391233
3051,23.14163151384767,59.763820205815435,52337.53939837133,0,0,2025-06-11 11:11:40.391233
3052,26.452794987862266,72.16165776782255,45891.4134101359,0,0,2025-06-11 11:12:40.391233
3053,28.557256520621475,64.37952262979755,89427.01298002581,0,0,2025-06-11 11:13:40.391233
3054,26.081232394377857,59.98485497051954,83331.78686751085,0,1,2025-06-11 11:14:40.391233
3055,38.67468287918404,58.47270055019844,67307.49941193129,1,0,2025-06-11 11:15:40.391233
3056,25.716139530866037,64.82712760556137,38266.11837574684,0,0,2025-06-11 11:16:40.391233
3057,27.222266102565666,55.8646874119067,63555.33132361607,0,0,2025-06-11 11:17:40.391233
3058,31.021945158014884,51.47427411253501,55300.12718136608,0,0,2025-06-11 11:18:40.391233
3059,23.989252369619557,66.09909122654643,54826.46406598781,0,0,2025-06-11 11:19:40.391233
3060,28.02159644121868,58.5551215855557,18835.403028642595,0,0,2025-06-11 11:20:40.391233
3061,31.587266306250875,60.33567648069006,71235.90676907293,0,0,2025-06-11 11:21:40.391233
3062,28.335697978087445,70.89379836154608,52156.1665662247,0,0,2025-06-11 11:22:40.391233
3063,29.53306570550026,58.86123392264259,47983.173049108496,0,0,2025-06-11 11:23:40.391233
3064,27.353339437758144,60.150339255417904,37996.87009982345,0,0,2025-06-11 11:24:40.391233
3065,22.427648454096165,54.003504885490685,34127.67000693245,0,0,2025-06-11 11:25:40.391233
3066,31.607966056696192,64.3073993398185,56345.171625579635,0,0,2025-06-11 11:26:40.391233
3067,38.774665358236206,63.49827912680088,15016.743962838358,0,0,2025-06-11 11:27:40.391233
3068,30.09200815391719,69.00775131790559,65789.97519300085,0,1,2025-06-11 11:28:40.391233
3069,31.126320586237746,54.20871162993124,28917.89126008629,0,0,2025-06-11 11:29:40.391233
3070,33.4636137755843,55.421830304098144,8826.386275894161,0,0,2025-06-11 11:30:40.391233
3071,23.653347517266504,67.92137399145469,86437.90631852041,0,0,2025-06-11 11:31:40.391233
3072,38.51257329064803,62.522130033628635,32838.259013088435,0,0,2025-06-11 11:32:40.391233
3073,31.01164398211401,50.937818738073055,35556.81676956609,0,0,2025-06-11 11:33:40.391233
3074,38.15928449544555,73.06554067734501,72690.76662016149,0,0,2025-06-11 11:34:40.391233
3075,26.334835022380055,43.015494315997486,87088.61801033282,0,0,2025-06-11 11:35:40.391233
3076,39.09030961278913,67.84284753263752,19339.9684279314,0,0,2025-06-11 11:36:40.391233
3077,33.875777470173915,47.347879640018036,30876.63879498661,0,0,2025-06-11 11:37:40.391233
3078,32.76520042926179,78.85788516485528,32346.423556788068,0,0,2025-06-11 11:38:40.391233
3079,31.17012227176574,44.554002730943765,68696.03325391309,0,0,2025-06-11 11:39:40.391233
3080,28.757356909627752,71.52250651872748,82782.64255859067,0,0,2025-06-11 11:40:40.391233
3081,36.00265829236936,59.18365639988756,28394.948768438422,0,1,2025-06-11 11:41:40.391233
3082,30.701799349240236,56.33397430161256,78294.9067593644,1,0,2025-06-11 11:42:40.391233
3083,20.164651482064237,61.85396656467761,35819.31776942596,0,0,2025-06-11 11:43:40.391233
3084,24.414067691464986,66.31900339157814,56722.45805891145,0,1,2025-06-11 11:44:40.391233
